,Year,Pos,Player,PTS,height,weight,Rank
432,1951.0,PF,Dick Mehen,474.0,196.0,88.0,56
433,1951.0,PF,Dick Mehen,151.0,196.0,88.0,113
434,1951.0,PF,Dick Mehen,44.0,196.0,88.0,150
435,1951.0,PF,Dick Mehen,279.0,196.0,88.0,88
436,1952.0,PF,Dick Mehen,703.0,196.0,88.0,28
437,1950.0,G,Ken Menke,15.0,183.0,76.0,286
438,1950.0,C-F,Stan Miasek,498.0,196.0,95.0,78
439,1952.0,PF,Stan Miasek,779.0,196.0,95.0,22
440,1953.0,SF,Stan Miasek,512.0,196.0,95.0,54
441,1953.0,C-F,Stan Miasek,283.0,196.0,95.0,85
442,1953.0,SF,Stan Miasek,229.0,196.0,95.0,95
443,1950.0,C,Ed Mikan,270.0,203.0,104.0,156
444,1950.0,C,Ed Mikan,107.0,203.0,104.0,223
445,1950.0,C,Ed Mikan,163.0,203.0,104.0,199
446,1951.0,C-F,Ed Mikan,523.0,203.0,104.0,49
447,1952.0,C,Ed Mikan,520.0,203.0,104.0,52
448,1953.0,C,Ed Mikan,235.0,203.0,104.0,93
449,1953.0,C,Ed Mikan,105.0,203.0,104.0,113
450,1953.0,C,Ed Mikan,130.0,203.0,104.0,111
451,1954.0,C,Ed Mikan,21.0,203.0,104.0,114
452,1950.0,C,George Mikan*,1865.0,208.0,111.0,1
453,1951.0,C,George Mikan*,1932.0,208.0,111.0,1
454,1952.0,C,George Mikan*,1523.0,208.0,111.0,2
455,1953.0,C,George Mikan*,1442.0,208.0,111.0,2
456,1954.0,C,George Mikan*,1306.0,208.0,111.0,4
457,1956.0,C,George Mikan*,390.0,208.0,111.0,63
458,1950.0,PF,Vern Mikkelsen*,791.0,201.0,104.0,25
459,1951.0,PF,Vern Mikkelsen*,904.0,201.0,104.0,16
460,1952.0,PF,Vern Mikkelsen*,1009.0,201.0,104.0,10
461,1953.0,PF,Vern Mikkelsen*,1047.0,201.0,104.0,8
462,1954.0,PF,Vern Mikkelsen*,797.0,201.0,104.0,19
463,1955.0,PF,Vern Mikkelsen*,1327.0,201.0,104.0,7
464,1956.0,PF,Vern Mikkelsen*,962.0,201.0,104.0,18
465,1957.0,PF,Vern Mikkelsen*,986.0,201.0,104.0,18
466,1958.0,PF,Vern Mikkelsen*,1248.0,201.0,104.0,10
467,1959.0,PF,Vern Mikkelsen*,992.0,201.0,104.0,23
468,1950.0,C,Al Miksis,27.0,201.0,95.0,276
469,1950.0,C,Murray Mitchell,2.0,201.0,95.0,309
470,1950.0,F-C,Leo Mogus,562.0,193.0,86.0,68
471,1951.0,F-C,Leo Mogus,139.0,193.0,86.0,118
472,1950.0,F-C,Max Morris,781.0,188.0,88.0,27
473,1950.0,G,Joe Mullaney,30.0,183.0,74.0,274
474,1950.0,G,Jerry Nagel,13.0,183.0,86.0,289
475,1950.0,PF,Jack Nichols,879.0,201.0,100.0,15
476,1950.0,PF,Jack Nichols,643.0,201.0,100.0,48
477,1950.0,PF,Jack Nichols,236.0,201.0,100.0,172
478,1951.0,PF,Jack Nichols,70.0,201.0,100.0,139
479,1953.0,PF,Jack Nichols,1090.0,201.0,100.0,7
480,1954.0,C-F,Jack Nichols,439.0,201.0,100.0,60
481,1955.0,PF,Jack Nichols,636.0,201.0,100.0,42
482,1956.0,PF,Jack Nichols,860.0,201.0,100.0,25
483,1957.0,PF,Jack Nichols,498.0,201.0,100.0,54
484,1958.0,PF,Jack Nichols,399.0,201.0,100.0,64
485,1950.0,G-F,Richie Niemiera,324.0,185.0,74.0,129
486,1950.0,G-F,Richie Niemiera,174.0,185.0,74.0,195
487,1950.0,G-F,Richie Niemiera,150.0,185.0,74.0,204
488,1950.0,F,Paul Noel,249.0,193.0,83.0,167
489,1951.0,F,Paul Noel,130.0,193.0,83.0,121
490,1952.0,F,Paul Noel,6.0,193.0,83.0,128
491,1950.0,C,Jim Nolan,8.0,203.0,95.0,294
492,1950.0,F,Johnny Norlander,251.0,190.0,81.0,165
493,1951.0,F,Johnny Norlander,21.0,190.0,81.0,163
494,1950.0,C-F,George Nostrand,212.0,203.0,88.0,181
495,1950.0,C-F,George Nostrand,108.0,203.0,88.0,222
496,1950.0,C-F,George Nostrand,12.0,203.0,88.0,290
497,1950.0,C-F,George Nostrand,92.0,203.0,88.0,233
498,1950.0,C-F,Mike Novak,99.0,206.0,99.0,228
499,1950.0,C-F,Mike Novak,3.0,206.0,99.0,306
500,1950.0,C-F,Mike Novak,96.0,206.0,99.0,231
501,1954.0,PF,Mike Novak,1.0,206.0,99.0,127
502,1950.0,G,Dermie O'Connell,269.0,183.0,78.0,157
503,1950.0,G,Dermie O'Connell,177.0,183.0,78.0,193
504,1950.0,G,Dermie O'Connell,92.0,183.0,78.0,233
505,1950.0,G,Andy O'Donnell,90.0,185.0,81.0,237
506,1950.0,G-F,Dick O'Keefe,474.0,188.0,83.0,90
507,1951.0,G-F,Dick O'Keefe,67.0,188.0,83.0,141
508,1950.0,G,John Oldham,357.0,190.0,79.0,114
509,1951.0,G,John Oldham,569.0,190.0,79.0,43
510,1950.0,G,Gene Ollrich,44.0,180.0,72.0,259
511,1950.0,F,Johnny Orr,92.0,190.0,88.0,233
512,1950.0,F,Johnny Orr,40.0,190.0,88.0,266
513,1950.0,F,Johnny Orr,52.0,190.0,88.0,256
514,1950.0,C,Don Otten,825.0,208.0,108.0,22
515,1950.0,C,Don Otten,556.0,208.0,108.0,70
516,1950.0,C,Don Otten,269.0,208.0,108.0,157
517,1951.0,C,Don Otten,570.0,208.0,108.0,41
518,1951.0,C,Don Otten,148.0,208.0,108.0,115
519,1951.0,C,Don Otten,11.0,208.0,108.0,168
520,1951.0,C,Don Otten,411.0,208.0,108.0,66
521,1952.0,C,Don Otten,767.0,208.0,108.0,23
522,1952.0,C,Don Otten,24.0,208.0,108.0,120
523,1952.0,C,Don Otten,743.0,208.0,108.0,24
524,1953.0,C,Don Otten,132.0,208.0,108.0,110
525,1950.0,F-C,Mac Otten,142.0,201.0,99.0,209
526,1950.0,F-C,Mac Otten,39.0,201.0,99.0,267
527,1950.0,F-C,Mac Otten,103.0,201.0,99.0,226
528,1950.0,SG,Red Owens,240.0,190.0,83.0,169
529,1950.0,SG,Red Owens,124.0,190.0,83.0,213
530,1950.0,SG,Red Owens,116.0,190.0,83.0,216
531,1952.0,SG,Red Owens,230.0,190.0,83.0,86
532,1952.0,SG,Red Owens,150.0,190.0,83.0,98
533,1952.0,SG,Red Owens,80.0,190.0,83.0,109
534,1950.0,F-G,Easy Parham,362.0,190.0,90.0,112
535,1951.0,F-G,Easy Parham,6.0,190.0,90.0,170
536,1950.0,G,Jack Parkinson,3.0,183.0,78.0,306
537,1950.0,G,Charlie Parsley,22.0,188.0,79.0,282
538,1950.0,F-G,Stan Patrick,321.0,188.0,83.0,131
539,1950.0,F-G,Stan Patrick,228.0,188.0,83.0,175
540,1950.0,F-G,Stan Patrick,93.0,188.0,83.0,232
541,1950.0,SG,Johnny Payak,317.0,193.0,78.0,133
542,1950.0,SG,Johnny Payak,37.0,193.0,78.0,269
543,1950.0,SG,Johnny Payak,280.0,193.0,78.0,149
544,1953.0,SG,Johnny Payak,436.0,193.0,78.0,67
545,1950.0,G-F,Warren Perkins,371.0,190.0,86.0,109
546,1951.0,G-F,Warren Perkins,396.0,190.0,86.0,69
547,1950.0,C,Ed Peterson,445.0,206.0,99.0,96
548,1951.0,C,Ed Peterson,359.0,206.0,99.0,76
549,1951.0,C,Ed Peterson,80.0,206.0,99.0,135
550,1951.0,C,Ed Peterson,279.0,206.0,99.0,88
551,1950.0,F,Jack Phelan,226.0,196.0,88.0,176
552,1950.0,F,Jack Phelan,61.0,196.0,88.0,251
553,1950.0,F,Jack Phelan,165.0,196.0,88.0,197
554,1950.0,G-F,Andy Phillip*,758.0,188.0,88.0,30
555,1951.0,G-F,Andy Phillip*,740.0,188.0,88.0,24
556,1952.0,SG,Andy Phillip*,790.0,188.0,88.0,20
557,1953.0,G-F,Andy Phillip*,722.0,188.0,88.0,35
558,1954.0,PG,Andy Phillip*,751.0,188.0,88.0,21
559,1955.0,PG,Andy Phillip*,617.0,188.0,88.0,43
560,1956.0,PG,Andy Phillip*,408.0,188.0,88.0,62
561,1957.0,PG,Andy Phillip*,298.0,188.0,88.0,76
562,1958.0,PG,Andy Phillip*,236.0,188.0,88.0,76
563,1950.0,SF,Jim Pollard*,973.0,193.0,83.0,9
564,1951.0,SF,Jim Pollard*,629.0,193.0,83.0,33
565,1952.0,SF,Jim Pollard*,1005.0,193.0,83.0,11
566,1953.0,SF,Jim Pollard*,859.0,193.0,83.0,19
567,1954.0,SF,Jim Pollard*,831.0,193.0,83.0,16
568,1955.0,SF,Jim Pollard*,681.0,193.0,83.0,38
569,1950.0,C,John Pritchard,22.0,206.0,99.0,282
570,1950.0,C-F,Les Pugh,251.0,201.0,86.0,165
571,1950.0,G,Don Putman,135.0,201.0,86.0,211
572,1950.0,PF,George Ratkovicz,535.0,198.0,99.0,74
573,1951.0,PF,George Ratkovicz,849.0,198.0,99.0,19
574,1952.0,PF,George Ratkovicz,493.0,198.0,99.0,55
575,1953.0,PF,George Ratkovicz,678.0,198.0,99.0,39
576,1953.0,PF,George Ratkovicz,51.0,198.0,99.0,130
577,1953.0,PF,George Ratkovicz,627.0,198.0,99.0,44
578,1954.0,PF,George Ratkovicz,570.0,198.0,99.0,39
579,1955.0,PF,George Ratkovicz,16.0,198.0,99.0,97
580,1950.0,F-C,Don Ray,364.0,196.0,86.0,110
581,1950.0,G-F,Chick Reiser,606.0,180.0,74.0,56
582,1950.0,C,Arnie Risen*,625.0,206.0,90.0,51
583,1951.0,C,Arnie Risen*,1077.0,206.0,90.0,10
584,1952.0,C,Arnie Risen*,1032.0,206.0,90.0,9
585,1953.0,C,Arnie Risen*,884.0,206.0,90.0,17
586,1954.0,C,Arnie Risen*,949.0,206.0,90.0,11
587,1955.0,C,Arnie Risen*,797.0,206.0,90.0,27
588,1956.0,C,Arnie Risen*,548.0,206.0,90.0,47
589,1957.0,C,Arnie Risen*,344.0,206.0,90.0,72
590,1958.0,C,Arnie Risen*,382.0,206.0,90.0,67
591,1950.0,G-F,Tex Ritter,325.0,188.0,83.0,128
592,1951.0,G-F,Tex Ritter,127.0,188.0,83.0,122
593,1950.0,C,Bill Roberts,182.0,206.0,95.0,191
594,1950.0,C,Red Rocha,770.0,206.0,83.0,29
595,1951.0,C,Red Rocha,836.0,206.0,83.0,21
596,1952.0,C,Red Rocha,854.0,206.0,83.0,18
597,1953.0,C,Red Rocha,770.0,206.0,83.0,24
598,1955.0,C,Red Rocha,812.0,206.0,83.0,26
599,1956.0,C,Red Rocha,720.0,206.0,83.0,35
600,1957.0,C,Red Rocha,381.0,206.0,83.0,67
601,1950.0,PG,Kenny Rollins,354.0,183.0,76.0,116
602,1953.0,PG,Kenny Rollins,98.0,183.0,76.0,117
603,1950.0,G,Bob Royer,197.0,178.0,70.0,187
604,1950.0,G,Jerry Rullo,7.0,178.0,74.0,295
605,1950.0,C,Ed Sadowski,872.0,196.0,108.0,16
606,1950.0,C,Ed Sadowski,146.0,196.0,108.0,206
607,1950.0,C,Ed Sadowski,726.0,196.0,108.0,34
608,1950.0,G,Kenny Sailors,987.0,178.0,79.0,8
609,1951.0,G,Kenny Sailors,493.0,178.0,79.0,54
610,1951.0,G,Kenny Sailors,18.0,178.0,79.0,164
611,1951.0,G,Kenny Sailors,475.0,178.0,79.0,55
612,1950.0,SG,Pep Saul,182.0,188.0,83.0,191
613,1951.0,SG,Pep Saul,282.0,188.0,83.0,86
614,1952.0,G-F,Pep Saul,433.0,188.0,83.0,64
615,1953.0,SG,Pep Saul,516.0,188.0,83.0,53
616,1954.0,SG,Pep Saul,452.0,188.0,83.0,58
617,1955.0,SG,Pep Saul,287.0,188.0,83.0,66
618,1950.0,G-F,Herm Schaefer,330.0,183.0,79.0,125
619,1950.0,F,Marv Schatzman,115.0,196.0,90.0,217
620,1950.0,F,Fred Schaus,972.0,196.0,92.0,10
621,1951.0,F,Fred Schaus,1028.0,196.0,92.0,12
622,1952.0,SF,Fred Schaus,872.0,196.0,92.0,16
623,1953.0,SF,Fred Schaus,723.0,196.0,92.0,34
624,1954.0,SF,Fred Schaus,475.0,196.0,92.0,52
625,1954.0,F,Fred Schaus,88.0,196.0,92.0,100
626,1954.0,SF,Fred Schaus,387.0,196.0,92.0,71
627,1950.0,F-C,Dolph Schayes*,1072.0,203.0,99.0,6
628,1951.0,F-C,Dolph Schayes*,1121.0,203.0,99.0,6
629,1952.0,PF,Dolph Schayes*,868.0,203.0,99.0,17
630,1953.0,PF,Dolph Schayes*,1262.0,203.0,99.0,5
631,1954.0,C,Dolph Schayes*,1228.0,203.0,99.0,6
632,1955.0,PF,Dolph Schayes*,1333.0,203.0,99.0,6
633,1956.0,PF,Dolph Schayes*,1472.0,203.0,99.0,5
634,1957.0,PF,Dolph Schayes*,1617.0,203.0,99.0,3
635,1958.0,PF,Dolph Schayes*,1791.0,203.0,99.0,2
636,1959.0,PF,Dolph Schayes*,1534.0,203.0,99.0,6
637,1960.0,PF,Dolph Schayes*,1689.0,203.0,99.0,7
638,1961.0,PF,Dolph Schayes*,1868.0,203.0,99.0,6
639,1962.0,PF,Dolph Schayes*,822.0,203.0,99.0,43
640,1963.0,PF,Dolph Schayes*,627.0,203.0,99.0,60
641,1964.0,PF,Dolph Schayes*,134.0,203.0,99.0,104
642,1950.0,C,Milt Schoon,496.0,201.0,104.0,80
643,1950.0,PF,Howie Schultz,554.0,198.0,90.0,72
644,1950.0,PF,Howie Schultz,283.0,198.0,90.0,147
645,1950.0,PF,Howie Schultz,271.0,198.0,90.0,154
646,1952.0,PF,Howie Schultz,268.0,198.0,90.0,79
647,1953.0,PF,Howie Schultz,91.0,198.0,90.0,120
648,1950.0,F-G,Dick Schulz,209.0,188.0,87.0,183
649,1950.0,F-G,Dick Schulz,43.0,188.0,87.0,261
650,1950.0,F-G,Dick Schulz,41.0,188.0,87.0,264
651,1950.0,F-G,Dick Schulz,125.0,188.0,87.0,212
652,1950.0,PG,Fred Scolari,860.0,178.0,81.0,18
653,1951.0,G,Fred Scolari,883.0,178.0,81.0,17
654,1952.0,PG,Fred Scolari,933.0,178.0,81.0,12
655,1953.0,PG,Fred Scolari,830.0,178.0,81.0,22
656,1953.0,PG,Fred Scolari,652.0,178.0,81.0,42
657,1953.0,PG,Fred Scolari,178.0,178.0,81.0,104
658,1954.0,PG,Fred Scolari,462.0,178.0,81.0,55
659,1955.0,PG,Fred Scolari,191.0,178.0,81.0,74
660,1950.0,G,Wayne See,320.0,190.0,86.0,132
661,1950.0,G-F,Glen Selbo,42.0,190.0,88.0,262
662,1950.0,G-F,Rollie Seltz,266.0,178.0,74.0,161
663,1950.0,G-F,Jim Seminoff,312.0,188.0,86.0,136
664,1950.0,PG,George Senesky,611.0,188.0,81.0,54
665,1951.0,PG,George Senesky,679.0,188.0,81.0,29
666,1952.0,PG,George Senesky,474.0,188.0,81.0,58
667,1953.0,PG,George Senesky,413.0,188.0,81.0,69
668,1954.0,PG,George Senesky,111.0,188.0,81.0,95
669,1950.0,G-F,Paul Seymour,476.0,185.0,81.0,87
670,1951.0,G-F,Paul Seymour,367.0,185.0,81.0,75
671,1952.0,SG,Paul Seymour,598.0,185.0,81.0,42
672,1953.0,SG,Paul Seymour,952.0,185.0,81.0,14
673,1954.0,SG,Paul Seymour,931.0,185.0,81.0,14
674,1955.0,SG,Paul Seymour,1050.0,185.0,81.0,14
675,1956.0,SG,Paul Seymour,642.0,185.0,81.0,38
676,1957.0,PG,Paul Seymour,387.0,185.0,81.0,64
677,1958.0,PG,Paul Seymour,267.0,185.0,81.0,72
678,1959.0,SG,Paul Seymour,90.0,185.0,81.0,100
679,1960.0,G-F,Paul Seymour,0.0,185.0,81.0,117
680,1950.0,F-G,Carl Shaeffer,150.0,190.0,83.0,204
681,1951.0,F-G,Carl Shaeffer,15.0,190.0,83.0,166
682,1950.0,G-F,Howie Shannon,587.0,188.0,79.0,63
683,1950.0,G-F,Charley Shipp,107.0,185.0,90.0,223
684,1950.0,C-F,Connie Simmons,680.0,203.0,100.0,43
685,1951.0,C-F,Connie Simmons,604.0,203.0,100.0,37
686,1952.0,C,Connie Simmons,629.0,203.0,100.0,37
687,1953.0,C,Connie Simmons,729.0,203.0,100.0,31
688,1954.0,C,Connie Simmons,720.0,203.0,100.0,24
689,1955.0,C-F,Connie Simmons,346.0,203.0,100.0,62
690,1956.0,PF,Connie Simmons,366.0,203.0,100.0,67
691,1950.0,SG,Belus Smawley,834.0,185.0,88.0,20
692,1951.0,SG,Belus Smawley,731.0,185.0,88.0,26
693,1951.0,SG,Belus Smawley,124.0,185.0,88.0,124
694,1951.0,SG,Belus Smawley,607.0,185.0,88.0,36
695,1952.0,SG,Belus Smawley,40.0,185.0,88.0,117
696,1950.0,F-G,Jack Smiley,332.0,190.0,86.0,122
697,1950.0,F-G,Jack Smiley,24.0,190.0,86.0,280
698,1950.0,F-G,Jack Smiley,308.0,190.0,86.0,139
699,1950.0,G-F,Chips Sobek,346.0,183.0,81.0,118
700,1950.0,SF,Odie Spears,712.0,196.0,92.0,38
701,1952.0,SF,Odie Spears,566.0,196.0,92.0,46
702,1953.0,SF,Odie Spears,595.0,196.0,92.0,47
703,1954.0,SF,Odie Spears,551.0,196.0,92.0,43
704,1955.0,SF,Odie Spears,672.0,196.0,92.0,39
705,1956.0,SF,Odie Spears,491.0,196.0,92.0,55
706,1957.0,G,Odie Spears,43.0,196.0,92.0,96
707,1950.0,F,Art Spector,5.0,193.0,90.0,299
708,1950.0,F,Ed Stanczak,521.0,185.0,83.0,76
709,1951.0,F,Ed Stanczak,60.0,185.0,83.0,144
710,1950.0,F-G,Gene Stump,163.0,188.0,83.0,199
711,1950.0,F-G,Gene Stump,61.0,188.0,83.0,251
712,1950.0,F-G,Gene Stump,102.0,188.0,83.0,227
713,1950.0,F-C,Mike Todorovich,792.0,196.0,99.0,24
714,1950.0,F-C,Mike Todorovich,97.0,196.0,99.0,230
715,1950.0,F-C,Mike Todorovich,695.0,196.0,99.0,41
716,1951.0,F-C,Mike Todorovich,653.0,196.0,99.0,30
717,1950.0,C-F,Jack Toomay,594.0,198.0,97.0,60
718,1950.0,G-F,Bob Tough,113.0,183.0,83.0,218
719,1950.0,G-F,Bob Tough,27.0,183.0,83.0,276
720,1950.0,G-F,Bob Tough,86.0,183.0,83.0,239
721,1950.0,F-C,Blackie Towery,597.0,193.0,95.0,58
722,1950.0,G-F,Dick Triptow,2.0,183.0,77.0,309
723,1950.0,G-F,Butch Van,206.0,183.0,77.0,184
724,1950.0,G-F,Gene Vance,306.0,190.0,88.0,140
725,1951.0,G-F,Gene Vance,139.0,190.0,88.0,118
726,1952.0,G-F,Gene Vance,23.0,190.0,88.0,121
727,1950.0,F-G,Ernie Vandeweghe,421.0,190.0,88.0,102
728,1951.0,F-G,Ernie Vandeweghe,338.0,190.0,88.0,79
729,1952.0,SF,Ernie Vandeweghe,524.0,190.0,88.0,50
730,1953.0,SG,Ernie Vandeweghe,731.0,190.0,88.0,30
731,1954.0,SG,Ernie Vandeweghe,99.0,190.0,88.0,98
732,1956.0,F-G,Ernie Vandeweghe,22.0,190.0,88.0,101
733,1950.0,F-C,Floyd Volker,397.0,193.0,92.0,105
734,1950.0,F-C,Floyd Volker,41.0,193.0,92.0,264
735,1950.0,F-C,Floyd Volker,356.0,193.0,92.0,115
736,1950.0,G-F,Whitey Von,313.0,193.0,92.0,135
737,1950.0,G-F,Whitey Von,109.0,193.0,92.0,221
738,1950.0,G-F,Whitey Von,204.0,193.0,92.0,185
739,1950.0,C-F,Clint Wager,143.0,198.0,95.0,208
740,1950.0,G,Danny Wagner,69.0,183.0,77.0,246
741,1950.0,PF,Brady Walker,508.0,198.0,92.0,77
742,1951.0,PF,Brady Walker,400.0,198.0,92.0,68
743,1951.0,PF,Brady Walker,31.0,198.0,92.0,155
744,1951.0,PF,Brady Walker,369.0,198.0,92.0,74
745,1952.0,PF,Brady Walker,204.0,198.0,92.0,91
746,1950.0,SG,Paul Walther,291.0,188.0,72.0,145
747,1950.0,SG,Paul Walther,75.0,188.0,72.0,244
748,1950.0,SG,Paul Walther,216.0,188.0,72.0,178
749,1951.0,SG,Paul Walther,571.0,188.0,72.0,40
750,1952.0,SG,Paul Walther,671.0,188.0,72.0,29
751,1953.0,SG,Paul Walther,718.0,188.0,72.0,36
752,1954.0,SG,Paul Walther,421.0,188.0,72.0,62
753,1955.0,SG,Paul Walther,166.0,188.0,72.0,77
754,1950.0,G,Bobby Wanzer*,791.0,183.0,77.0,25
755,1951.0,G,Bobby Wanzer*,736.0,183.0,77.0,25
756,1952.0,SG,Bobby Wanzer*,1033.0,183.0,77.0,8
757,1953.0,SG,Bobby Wanzer*,1020.0,183.0,77.0,10
758,1954.0,SG,Bobby Wanzer*,958.0,183.0,77.0,10
759,1955.0,SG,Bobby Wanzer*,942.0,183.0,77.0,21
760,1956.0,PG,Bobby Wanzer*,749.0,183.0,77.0,31
761,1957.0,SG,Bobby Wanzer*,82.0,183.0,77.0,92
762,1950.0,G,Murray Wier,429.0,175.0,70.0,101
763,1950.0,G,D.C. Wilcutt,77.0,175.0,70.0,243
764,1950.0,G,Bob Wood,7.0,175.0,70.0,295
765,1950.0,SG,Max Zaslofsky,1115.0,188.0,77.0,4
766,1951.0,SG,Max Zaslofsky,835.0,188.0,77.0,22
767,1952.0,SG,Max Zaslofsky,931.0,188.0,77.0,13
768,1953.0,SG,Max Zaslofsky,344.0,188.0,77.0,76
769,1954.0,SG,Max Zaslofsky,811.0,188.0,77.0,18
770,1954.0,SG,Max Zaslofsky,180.0,188.0,77.0,84
771,1954.0,SG,Max Zaslofsky,136.0,188.0,77.0,89
772,1954.0,SG,Max Zaslofsky,495.0,188.0,77.0,49
773,1955.0,SG,Max Zaslofsky,785.0,188.0,77.0,28
774,1956.0,SG,Max Zaslofsky,88.0,188.0,77.0,93
775,,,,,,,1
776,,,,,,,1
777,,,,,,,1
778,,,,,,,1
779,,,,,,,1
780,,,,,,,1
781,,,,,,,1
782,,,,,,,1
783,,,,,,,1
784,,,,,,,1
785,,,,,,,1
786,,,,,,,1
787,,,,,,,1
788,,,,,,,1
789,,,,,,,1
790,,,,,,,1
791,,,,,,,1
792,,,,,,,1
793,,,,,,,1
794,,,,,,,1
795,,,,,,,1
796,,,,,,,1
797,,,,,,,1
798,,,,,,,1
799,,,,,,,1
800,,,,,,,1
801,,,,,,,1
802,,,,,,,1
803,,,,,,,1
804,,,,,,,1
805,,,,,,,1
806,,,,,,,1
807,,,,,,,1
808,,,,,,,1
809,,,,,,,1
810,,,,,,,1
811,,,,,,,1
812,,,,,,,1
813,,,,,,,1
814,,,,,,,1
815,,,,,,,1
816,,,,,,,1
817,,,,,,,1
818,,,,,,,1
819,,,,,,,1
820,,,,,,,1
821,,,,,,,1
822,,,,,,,1
823,,,,,,,1
824,,,,,,,1
825,,,,,,,1
826,,,,,,,1
827,,,,,,,1
828,,,,,,,1
829,,,,,,,1
830,,,,,,,1
831,,,,,,,1
832,,,,,,,1
833,,,,,,,1
834,,,,,,,1
835,,,,,,,1
836,,,,,,,1
837,,,,,,,1
838,,,,,,,1
839,,,,,,,1
840,,,,,,,1
841,,,,,,,1
842,1951.0,SF,Paul Arizin*,1121.0,193.0,86.0,6
843,1952.0,SF,Paul Arizin*,1674.0,193.0,86.0,1
844,1955.0,SF,Paul Arizin*,1512.0,193.0,86.0,2
845,1956.0,SF,Paul Arizin*,1741.0,193.0,86.0,2
846,1957.0,SF,Paul Arizin*,1817.0,193.0,86.0,1
847,1958.0,SF,Paul Arizin*,1406.0,193.0,86.0,5
848,1959.0,SF,Paul Arizin*,1851.0,193.0,86.0,3
849,1960.0,SF,Paul Arizin*,1606.0,193.0,86.0,10
850,1961.0,SF,Paul Arizin*,1832.0,193.0,86.0,8
851,1962.0,SF,Paul Arizin*,1706.0,193.0,86.0,12
852,1951.0,F,Ed Beach,22.0,190.0,90.0,161
853,1951.0,F,Ed Beach,22.0,190.0,90.0,161
854,1951.0,F,Ed Beach,0.0,190.0,90.0,174
855,1951.0,G,Leon Blevins,2.0,188.0,72.0,173
856,1951.0,C-F,Ike Borsavage,64.0,203.0,99.0,143
857,1951.0,SF,Art Burris,77.0,196.0,99.0,136
858,1952.0,SF,Art Burris,110.0,196.0,99.0,105
859,1952.0,SF,Art Burris,43.0,196.0,99.0,116
860,1952.0,SF,Art Burris,67.0,196.0,99.0,111
861,1951.0,SG,Gerry Calabrese,201.0,185.0,79.0,108
862,1952.0,SG,Gerry Calabrese,291.0,185.0,79.0,76
863,1951.0,SF,Cal Christensen,443.0,196.0,95.0,61
864,1952.0,SF,Cal Christensen,88.0,196.0,95.0,107
865,1953.0,SF,Cal Christensen,212.0,196.0,95.0,96
866,1954.0,SF,Cal Christensen,412.0,196.0,95.0,65
867,1955.0,SF,Cal Christensen,352.0,196.0,95.0,59
868,1951.0,PF,Nat Clifton*,562.0,198.0,99.0,44
869,1952.0,PF,Nat Clifton*,658.0,198.0,99.0,31
870,1953.0,PF,Nat Clifton*,744.0,198.0,99.0,27
871,1954.0,PF,Nat Clifton*,688.0,198.0,99.0,27
872,1955.0,PF,Nat Clifton*,944.0,198.0,99.0,20
873,1956.0,PF,Nat Clifton*,561.0,198.0,99.0,46
874,1957.0,PF,Nat Clifton*,762.0,198.0,99.0,26
875,1958.0,PF,Nat Clifton*,525.0,198.0,99.0,53
876,1951.0,F,Chuck Cooper,615.0,196.0,95.0,35
877,1952.0,SF,Chuck Cooper,543.0,196.0,95.0,48
878,1953.0,SF,Chuck Cooper,458.0,196.0,95.0,63
879,1954.0,SF,Chuck Cooper,234.0,196.0,95.0,81
880,1955.0,PF,Chuck Cooper,573.0,196.0,95.0,46
881,1956.0,SF,Chuck Cooper,302.0,196.0,95.0,74
882,1956.0,F,Chuck Cooper,178.0,196.0,95.0,86
883,1956.0,SF,Chuck Cooper,124.0,196.0,95.0,90
884,1951.0,PG,Bob Cousy*,1078.0,185.0,79.0,9
885,1952.0,PG,Bob Cousy*,1433.0,185.0,79.0,3
886,1953.0,PG,Bob Cousy*,1407.0,185.0,79.0,3
887,1954.0,PG,Bob Cousy*,1383.0,185.0,79.0,2
888,1955.0,PG,Bob Cousy*,1504.0,185.0,79.0,3
889,1956.0,PG,Bob Cousy*,1356.0,185.0,79.0,7
890,1957.0,PG,Bob Cousy*,1319.0,185.0,79.0,8
891,1958.0,PG,Bob Cousy*,1167.0,185.0,79.0,16
892,1959.0,PG,Bob Cousy*,1297.0,185.0,79.0,9
893,1960.0,PG,Bob Cousy*,1455.0,185.0,79.0,12
894,1961.0,PG,Bob Cousy*,1378.0,185.0,79.0,17
895,1962.0,PG,Bob Cousy*,1175.0,185.0,79.0,27
896,1963.0,PG,Bob Cousy*,1003.0,185.0,79.0,29
897,1970.0,PG,Bob Cousy*,5.0,185.0,79.0,198
898,1951.0,C-F,Hank DeZonie,17.0,198.0,97.0,165
899,1951.0,SG,Bob Donham,416.0,188.0,86.0,65
900,1952.0,SG,Bob Donham,551.0,188.0,86.0,47
901,1953.0,SG,Bob Donham,451.0,188.0,86.0,64
902,1954.0,SG,Bob Donham,400.0,188.0,86.0,69
903,1951.0,C,Ray Ellefson,4.0,203.0,104.0,171
904,1951.0,C,Larry Foust,915.0,206.0,97.0,15
905,1952.0,C,Larry Foust,1047.0,206.0,97.0,7
906,1953.0,C,Larry Foust,958.0,206.0,97.0,13
907,1954.0,C,Larry Foust,1090.0,206.0,97.0,8
908,1955.0,C,Larry Foust,1189.0,206.0,97.0,11
909,1956.0,C,Larry Foust,1166.0,206.0,97.0,10
